"B004SP0QXO";"21";"4.3810";"92"
"B004SP1A70";"5";"5.0000";"25"
"B004SP6LLU";"6";"4.1667";"25"
"B004SP6N3Q";"5";"4.6000";"23"
"B004SPE87Y";"20";"4.2000";"84"
"B004SPEF1I";"13";"4.0769";"53"
"B004SPEKKO";"9";"4.0000";"36"
"B004SQQWIQ";"6";"4.5000";"27"
"B004SQTBIO";"6";"3.3333";"20"
"B004SQUIZO";"24";"4.1250";"99"
"B004SQX4G4";"30";"4.5333";"136"
"B004SUOY78";"14";"4.2857";"60"
"B004SUP1XO";"136";"3.8897";"529"
"B004SUR8FI";"8";"4.3750";"35"
"B004SURI5S";"5";"3.4000";"17"
"B004SURMWC";"7";"4.4286";"31"
"B004SUXSWU";"5";"4.6000";"23"
"B004SV2IIY";"26";"4.0000";"104"
"B004SV2IPC";"22";"4.5000";"99"
"B004SY5QK8";"14";"4.0714";"57"
"B004SY5SY2";"6";"4.1667";"25"
"B004SY664S";"5";"4.8000";"24"
"B004SY6CD8";"8";"4.1250";"33"
"B004SY9JX8";"28";"4.0357";"113"
"B004SYA5WC";"5";"4.6000";"23"
"B004SYA76Q";"76";"4.2763";"325"
"B004SYA7C0";"6";"4.3333";"26"
"B004SZ3J6A";"15";"4.7333";"71"
"B004T1Z7PE";"9";"3.5556";"32"
"B004T3985C";"13";"2.3846";"31"
"B004T399YC";"7";"3.2857";"23"
"B004T39Y88";"26";"3.9615";"103"
"B004T3ABTE";"5";"4.4000";"22"
"B004T3AXEW";"83";"4.2048";"349"
"B004T3G12K";"5";"4.4000";"22"
"B004T3G922";"8";"3.7500";"30"
"B004T3GNM8";"37";"4.6757";"173"
"B004T3IUFG";"20";"4.1500";"83"
"B004T3SOO8";"8";"4.1250";"33"
"B004T439I8";"5";"5.0000";"25"
"B004T4LBMY";"18";"4.1111";"74"
"B004T4LHBO";"6";"4.5000";"27"
"B004T4LHD2";"11";"4.0000";"44"
"B004T4LHGE";"22";"3.9545";"87"
"B004T4LQ9C";"7";"3.8571";"27"
"B004T4LQBK";"19";"4.1579";"79"
"B004T4LQE2";"18";"4.6667";"84"
"B004T4LQGK";"9";"3.8889";"35"
"B004T4WTSE";"9";"3.7778";"34"
"B004T4WWX6";"14";"3.8571";"54"
"B004T4X8LG";"22";"4.0455";"89"
"B004T5VSNU";"6";"2.8333";"17"
"B004T5VTQQ";"5";"4.6000";"23"
"B004T5W88Y";"8";"3.8750";"31"
"B004TAD8G0";"11";"3.3636";"37"
"B004TAECQK";"6";"3.8333";"23"
"B004TAQY2K";"15";"3.5333";"53"
"B004TARMGC";"6";"4.0000";"24"
"B004TAS55O";"8";"3.0000";"24"
"B004TAUYSK";"27";"4.2963";"116"
"B004TAWB4A";"11";"4.3636";"48"
"B004TBC4DW";"5";"4.4000";"22"
"B004TBDB48";"11";"4.3636";"48"
"B004TBIER2";"5";"3.6000";"18"
"B004TBIEZE";"10";"4.1000";"41"
"B004TCWI1O";"18";"4.3333";"78"
"B004TDN7SG";"29";"4.0000";"116"
"B004TDN7UE";"5";"4.4000";"22"
"B004TDN7VS";"5";"3.8000";"19"
"B004TGSMW4";"10";"3.9000";"39"
"B004TGT3GI";"14";"3.5000";"49"
"B004TGTC4G";"11";"4.3636";"48"
"B004TGTDQI";"21";"4.1429";"87"
"B004TGTJX0";"12";"4.5833";"55"
"B004TGTZ5C";"11";"4.6364";"51"
"B004TGUD5I";"10";"4.5000";"45"
"B004TGUR2M";"12";"4.2500";"51"
"B004TGUT16";"24";"4.1667";"100"
"B004TGUUVA";"54";"4.2037";"227"
"B004TGUYUM";"5";"4.2000";"21"
"B004TGWAHW";"5";"2.4000";"12"
"B004TH0G4K";"5";"4.0000";"20"
"B004TH0INO";"6";"4.1667";"25"
"B004TH0IT8";"5";"4.0000";"20"
"B004THDM6Y";"16";"4.3125";"69"
"B004TIJJ2Y";"6";"3.1667";"19"
"B004TILUGC";"11";"4.1818";"46"
"B004TIMGD8";"5";"3.2000";"16"
"B004TIMYAS";"7";"3.0000";"21"
"B004TM9H3Q";"6";"4.3333";"26"
"B004TMB0PE";"5";"3.8000";"19"
"B004TMB64Y";"7";"3.5714";"25"
"B004TMBHYS";"5";"4.4000";"22"
"B004TMD4MG";"6";"4.6667";"28"
"B004TMDSKY";"54";"4.3889";"237"
"B004TME2NQ";"31";"4.6774";"145"
"B004TMLJNM";"5";"4.0000";"20"
"B004TMM0X0";"11";"4.0909";"45"
"B004TMM24W";"20";"4.3500";"87"
"B004TMMR1U";"47";"4.3830";"206"
"B004TNH3H2";"6";"3.6667";"22"
"B004TNH5Z2";"7";"4.5714";"32"
"B004TNHGFG";"8";"4.2500";"34"
"B004TNHPZ2";"31";"4.1935";"130"
"B004TNI8BM";"11";"4.6364";"51"
"B004TNIXYY";"203";"4.2266";"858"
"B004TNIYYS";"7";"3.8571";"27"
"B004TO64OE";"5";"4.4000";"22"
"B004TO6EEY";"5";"4.8000";"24"
"B004TOUV52";"5";"4.2000";"21"
"B004TOXOHE";"14";"3.4286";"48"
"B004TOY9ZA";"6";"4.3333";"26"
"B004TOYJ6E";"6";"4.0000";"24"
"B004TP5G0G";"12";"3.5833";"43"
"B004TP657E";"10";"3.7000";"37"
"B004TP6R86";"8";"3.0000";"24"
"B004TP85UE";"10";"4.1000";"41"
"B004TP8FHM";"13";"3.5385";"46"
"B004TP90RG";"6";"4.6667";"28"
"B004TP9JSG";"5";"4.0000";"20"
"B004TP9QKM";"10";"3.6000";"36"
"B004TP9ZH6";"5";"3.6000";"18"
"B004TPB5G0";"6";"3.3333";"20"
"B004TPBQA0";"15";"4.2667";"64"
"B004TPCNM0";"6";"4.8333";"29"
"B004TPCQWC";"57";"4.8070";"274"
"B004TPCR4O";"28";"4.8214";"135"
"B004TPF7J6";"11";"4.1818";"46"
"B004TPFJQM";"6";"4.3333";"26"
"B004TPFNVI";"9";"4.4444";"40"
"B004TPFXEU";"11";"3.9091";"43"
"B004TPFY7Q";"12";"3.8333";"46"
"B004TPG3UI";"5";"4.2000";"21"
"B004TPG9ZM";"17";"4.6471";"79"
"B004TPKCY6";"5";"3.4000";"17"
"B004TPLP1A";"11";"3.5455";"39"
"B004TPN464";"7";"4.7143";"33"
"B004TPN7OI";"14";"4.5000";"63"
"B004TPNVM6";"8";"3.6250";"29"
"B004TPP976";"12";"4.6667";"56"
"B004TPPYJY";"17";"4.8235";"82"
"B004TPQJBG";"5";"4.0000";"20"
"B004TPS1VW";"11";"4.8182";"53"
"B004TPTIB4";"5";"4.6000";"23"
"B004TPTQI4";"43";"4.2791";"184"
"B004TPU7L4";"12";"3.8333";"46"
"B004TPUM5U";"7";"4.2857";"30"
"B004TPVFJM";"5";"3.8000";"19"
"B004TPVNZS";"23";"4.0870";"94"
"B004TPWSJ8";"11";"4.6364";"51"
"B004TQ083U";"5";"4.0000";"20"
"B004TQ136Q";"6";"3.6667";"22"
"B004TQ1OV0";"5";"4.0000";"20"
"B004TQ22D4";"10";"4.1000";"41"
"B004TQ62MG";"6";"4.6667";"28"
"B004TQ7NVK";"8";"3.2500";"26"
"B004TQ8GP2";"35";"4.6286";"162"
"B004TQA4RK";"10";"4.0000";"40"
"B004TQGQ90";"16";"3.6875";"59"
"B004TQGUMI";"30";"4.3667";"131"
"B004TQI9CW";"6";"4.0000";"24"
"B004TQJR82";"24";"5.0000";"120"
"B004TQL07S";"7";"4.5714";"32"
"B004TQN0NU";"26";"4.6154";"120"
"B004TQOTQM";"5";"3.8000";"19"
"B004TQZMYU";"5";"4.4000";"22"
"B004TR40UQ";"6";"3.6667";"22"
"B004TR6BBC";"5";"4.6000";"23"
"B004TR6GBM";"5";"3.2000";"16"
"B004TR9GSC";"5";"4.2000";"21"
"B004TRC4T0";"9";"3.0000";"27"
"B004TRD8KY";"7";"1.2857";"9"
"B004TRFAJQ";"5";"5.0000";"25"
"B004TRNB4M";"19";"4.6316";"88"
"B004TRNBEC";"7";"4.2857";"30"
"B004TRNHZU";"7";"4.0000";"28"
"B004TRNKE8";"5";"3.6000";"18"
"B004TRO2GS";"6";"3.6667";"22"
"B004TRP1QS";"5";"3.2000";"16"
"B004TRP36G";"16";"4.2500";"68"
"B004TRP5QO";"8";"3.8750";"31"
"B004TRRHV0";"8";"4.3750";"35"
"B004TRUYZG";"11";"4.0000";"44"
"B004TS0AF4";"5";"4.2000";"21"
"B004TS0IOW";"7";"4.0000";"28"
"B004TS0JP0";"5";"4.6000";"23"
"B004TS0R0M";"6";"4.3333";"26"
"B004TS2B4W";"64";"4.4219";"283"
"B004TS7Y12";"9";"5.0000";"45"
"B004TS8E52";"13";"4.6923";"61"
"B004TS8JFC";"9";"3.2222";"29"
"B004TS8P7O";"22";"3.4545";"76"
"B004TS9FC8";"11";"5.0000";"55"
"B004TS9VO0";"6";"4.3333";"26"
"B004TSA0WM";"6";"4.0000";"24"
"B004TSAGZS";"9";"3.0000";"27"
"B004TSCC8C";"16";"4.3750";"70"
"B004TSCCJG";"32";"4.0313";"129"
"B004TSCMDM";"13";"4.8462";"63"
"B004TSCNN6";"29";"3.8966";"113"
"B004TSCOK8";"23";"3.9565";"91"
"B004TSJAM8";"13";"4.1538";"54"
"B004TSJBKE";"15";"4.0667";"61"
"B004TSLFUS";"5";"4.2000";"21"
"B004TSLNMS";"30";"4.6667";"140"
"B004TSM2DC";"8";"4.1250";"33"
"B004TTHEBQ";"5";"3.8000";"19"
"B004TTHKY2";"14";"4.3571";"61"
"B004TTHL46";"13";"4.0000";"52"
"B004TTHLQ4";"8";"3.3750";"27"
"B004TTWL00";"14";"4.5000";"63"
"B004TTWLQ4";"5";"4.4000";"22"
"B004TTWWRM";"6";"4.0000";"24"
"B004TTWYX4";"13";"4.8462";"63"
"B004TTX4FQ";"5";"5.0000";"25"
"B004TTX5AU";"7";"4.4286";"31"
"B004TTXLFE";"9";"5.0000";"45"
"B004TU3T1Y";"11";"4.7273";"52"
"B004TU4YD6";"6";"5.0000";"30"
"B004TU58G8";"6";"4.6667";"28"
"B004TXMT80";"20";"3.8500";"77"
"B004TXNZOC";"18";"4.3889";"79"
"B004TXO47Y";"5";"3.8000";"19"
"B004TXOQSQ";"15";"4.3333";"65"
"B004TXQ5XK";"6";"4.1667";"25"
"B004TXR750";"9";"4.8889";"44"
"B004TXS0DI";"16";"3.7500";"60"
"B004TY01Z2";"7";"3.8571";"27"
"B004TY02FQ";"10";"4.4000";"44"
"B004TY08S2";"5";"4.2000";"21"
"B004TYZHT2";"7";"4.4286";"31"
"B004TYZN82";"5";"4.6000";"23"
"B004TYZVM0";"9";"3.6667";"33"
"B004TZ1FO2";"7";"4.1429";"29"
"B004TZ1I4E";"35";"4.4000";"154"
"B004TZ2MH6";"8";"3.0000";"24"
"B004TZKEMQ";"7";"4.5714";"32"
"B004U29QMM";"6";"5.0000";"30"
"B004U29YMO";"6";"3.8333";"23"
"B004U2AAMM";"7";"4.0000";"28"
"B004U2AFCC";"7";"4.4286";"31"
"B004U2ALC6";"7";"4.2857";"30"
"B004U2USMY";"48";"4.1875";"201"
"B004U2VCJ2";"28";"3.8214";"107"
"B004U341M6";"24";"3.8750";"93"
"B004U349UA";"19";"3.8421";"73"
"B004U34A4A";"8";"3.8750";"31"
"B004U34BZS";"194";"3.9124";"759"
"B004U35AJO";"6";"3.1667";"19"
"B004U35ANK";"11";"3.6364";"40"
"B004U362DC";"175";"4.4686";"782"
"B004U36DK4";"11";"3.8182";"42"
"B004U37614";"6";"3.8333";"23"
"B004U6LSF6";"18";"3.7222";"67"
"B004U6OKOC";"10";"3.5000";"35"
"B004U6OS44";"6";"4.8333";"29"
"B004U6TEN4";"15";"3.2667";"49"
"B004U6WO90";"7";"4.2857";"30"
"B004U73C40";"6";"4.1667";"25"
"B004U73CRC";"11";"3.9091";"43"
"B004U73TZM";"5";"4.8000";"24"
"B004U73UKQ";"8";"4.3750";"35"
"B004U7EAYQ";"8";"4.3750";"35"
"B004U7EAZK";"9";"4.4444";"40"
"B004U7EUGE";"20";"4.6000";"92"
"B004U7EUN2";"6";"3.8333";"23"
"B004U7GII2";"8";"4.7500";"38"
"B004U7LYJA";"5";"4.6000";"23"
"B004UB1O4G";"6";"4.1667";"25"
"B004UB1REI";"5";"4.2000";"21"
"B004UB2KNU";"6";"4.3333";"26"
"B004UB2TZ4";"14";"2.6429";"37"
"B004UB2WME";"55";"4.5273";"249"
"B004UB4KNI";"16";"4.7500";"76"
"B004UB5KDW";"5";"3.4000";"17"
"B004UB8OJE";"21";"4.4762";"94"
"B004UBHYG8";"11";"3.7273";"41"
"B004UBNG10";"49";"3.4898";"171"
"B004UC51NK";"9";"4.1111";"37"
"B004UC5RVG";"30";"4.3000";"129"
"B004UC6H7O";"25";"4.5200";"113"
"B004UCHYIA";"9";"4.1111";"37"
"B004UCHZG6";"16";"4.2500";"68"
"B004UCLK0I";"6";"3.5000";"21"
"B004UD88K2";"8";"4.6250";"37"
"B004UFB66S";"9";"2.3333";"21"
"B004UGLWR0";"6";"3.8333";"23"
"B004UGM69S";"55";"3.9273";"216"
"B004UGMA5I";"14";"4.2143";"59"
"B004UGN1NS";"6";"4.5000";"27"
"B004UGNB1A";"16";"3.9375";"63"
"B004UH1FN0";"36";"4.1111";"148"
"B004UH7Z7U";"39";"3.4872";"136"
"B004UHLJFO";"73";"4.1233";"301"
"B004UHLJNG";"71";"3.9718";"282"
"B004UHLM8S";"13";"4.5385";"59"
"B004UHSG6Y";"5";"4.0000";"20"
"B004UHYPZK";"51";"4.2941";"219"
"B004UI6DDG";"19";"4.6316";"88"
"B004UI6EM6";"19";"4.4211";"84"
"B004UI6H32";"6";"3.6667";"22"
"B004UI6HNM";"8";"4.2500";"34"
"B004UI6JNU";"9";"4.5556";"41"
"B004UI6UI4";"109";"4.4037";"480"
"B004UIA3GE";"31";"3.7419";"116"
"B004UICU42";"6";"3.8333";"23"
"B004UIDETC";"13";"4.4615";"58"
"B004UIUU9Y";"6";"3.1667";"19"
"B004UIZYFY";"7";"4.2857";"30"
"B004UJ0MOQ";"5";"4.2000";"21"
"B004UJ18GM";"6";"2.1667";"13"
"B004UJ1QDM";"5";"4.0000";"20"
"B004UJ1VT6";"5";"3.6000";"18"
"B004UJ2H0S";"12";"4.2500";"51"
"B004UJ3644";"8";"4.1250";"33"
"B004UJ85YK";"9";"4.2222";"38"
"B004UJ86XA";"14";"4.1429";"58"
"B004UJ8AO0";"6";"3.1667";"19"
"B004UJ8FM2";"8";"2.8750";"23"
"B004UJ9F94";"6";"3.1667";"19"
"B004UJ9K5S";"6";"4.5000";"27"
"B004UJ9WK6";"7";"2.2857";"16"
"B004UJAN18";"10";"3.4000";"34"
"B004UJAR96";"8";"3.6250";"29"
"B004UJBDFS";"22";"3.6364";"80"
"B004UJCE0G";"7";"3.8571";"27"
"B004UJCKQY";"11";"3.7273";"41"
"B004UJDLJE";"35";"4.4571";"156"
"B004UJDWYI";"35";"4.5714";"160"
"B004UJE30U";"5";"3.6000";"18"
"B004UJE4L8";"9";"3.1111";"28"
"B004UJGFKG";"12";"4.0833";"49"
"B004UJHQ9A";"6";"3.6667";"22"
"B004UJI8R4";"5";"3.6000";"18"
"B004UJIR1Q";"8";"5.0000";"40"
"B004UJIUD6";"17";"3.6471";"62"
"B004UJJCBK";"5";"4.6000";"23"
"B004UJJJQS";"10";"4.0000";"40"
"B004UJK386";"6";"3.6667";"22"
"B004UJKS18";"5";"3.8000";"19"
"B004UJKWJQ";"6";"3.5000";"21"
"B004UJL1BO";"15";"4.3333";"65"
"B004UJLL8C";"5";"2.8000";"14"
"B004UJLPWO";"6";"3.6667";"22"
"B004UJN0AE";"5";"3.4000";"17"
"B004UJNIWO";"7";"3.7143";"26"
"B004UJNN9M";"21";"3.6190";"76"
"B004UJNXVK";"6";"4.0000";"24"
"B004UJOI28";"6";"4.5000";"27"
"B004UJORLK";"7";"4.0000";"28"
"B004UJR154";"12";"4.0833";"49"
"B004UJRKVO";"6";"3.8333";"23"
"B004UJRVAE";"5";"3.0000";"15"
"B004UJTUKI";"5";"3.6000";"18"
"B004UJUD72";"6";"3.8333";"23"
"B004UJUP0W";"13";"3.9231";"51"
"B004UJVY1Q";"14";"4.0714";"57"
"B004UJW8ES";"7";"2.4286";"17"
"B004UK12E4";"5";"4.8000";"24"
"B004UK1FHI";"8";"3.7500";"30"
"B004UK2DL0";"6";"4.3333";"26"
"B004UK68XE";"6";"3.5000";"21"
"B004UK7XXI";"12";"3.4167";"41"
"B004UKD6Q6";"10";"4.1000";"41"
"B004UKEOGM";"5";"4.0000";"20"
"B004UKF2MM";"5";"2.4000";"12"
"B004ULVI56";"32";"3.9375";"126"
"B004ULVNEC";"5";"4.2000";"21"
"B004ULYLIM";"25";"3.6400";"91"
"B004ULYNPS";"5";"4.6000";"23"
"B004UMEWU8";"17";"4.5882";"78"
"B004UMF1L2";"12";"5.0000";"60"
"B004UMFXFQ";"7";"3.7143";"26"
"B004UMOW0S";"9";"3.7778";"34"
"B004UMOWWQ";"18";"4.2778";"77"
"B004UN4B7G";"11";"4.3636";"48"
"B004UN4L9E";"15";"4.0000";"60"
"B004UN57W4";"22";"4.1818";"92"
"B004UN5BS4";"7";"4.4286";"31"
"B004UN64WG";"12";"4.4167";"53"
"B004UN6G2E";"24";"3.9583";"95"
"B004URRVPG";"19";"3.2632";"62"
"B004URSO4S";"9";"4.5556";"41"
"B004URUXKQ";"10";"3.7000";"37"
"B004USLNYU";"5";"4.2000";"21"
"B004USOMSE";"8";"4.2500";"34"
"B004USOT1Y";"23";"3.8261";"88"
"B004USP5EY";"13";"4.5385";"59"
"B004USP8ZU";"8";"3.6250";"29"
"B004USSPN2";"30";"4.4000";"132"
"B004USSRIK";"8";"4.0000";"32"
"B004UST720";"7";"4.2857";"30"
"B004UT6FF6";"5";"4.4000";"22"
"B004UVPII4";"8";"4.6250";"37"
"B004UVQGI0";"7";"3.8571";"27"
"B004UVQR4I";"11";"4.5455";"50"
"B004UVR4JK";"5";"3.8000";"19"
"B004UVRD3W";"8";"4.6250";"37"
"B004UVZXMA";"9";"3.2222";"29"
"B004UVZY5G";"9";"4.3333";"39"
"B004UW2NIG";"7";"3.0000";"21"
"B004UWPFM2";"7";"4.4286";"31"
"B004UWPNJM";"93";"3.4946";"325"
"B004UWPPU4";"9";"4.1111";"37"
"B004UWPPWC";"14";"3.5714";"50"
"B004UWU8R4";"7";"3.8571";"27"
"B004UWU9IM";"45";"4.1333";"186"
"B004UZRNAQ";"6";"3.8333";"23"
"B004V02GCA";"6";"4.5000";"27"
"B004V04FNI";"5";"4.2000";"21"
"B004V056AY";"6";"4.0000";"24"
"B004V0CMOW";"12";"4.6667";"56"
"B004V0CQA2";"5";"4.6000";"23"
"B004V0D3I6";"8";"3.5000";"28"
"B004V0V9R8";"25";"4.0800";"102"
"B004V0WLZ2";"8";"3.6250";"29"
"B004V0WMH4";"10";"4.2000";"42"
"B004V12LQU";"26";"4.5385";"118"
"B004V1HFOS";"11";"4.3636";"48"
"B004V2SBLS";"10";"2.8000";"28"
"B004V493QI";"10";"4.8000";"48"
"B004V49BLU";"240";"3.9792";"955"
"B004V49FHA";"58";"4.4828";"260"
"B004V49L24";"26";"3.8077";"99"
"B004V49W3W";"5";"3.2000";"16"
"B004V4GN52";"9";"4.5556";"41"
"B004V55KU0";"6";"4.6667";"28"
"B004V55SHU";"8";"3.6250";"29"
"B004V55V86";"5";"4.4000";"22"
"B004V55VRW";"12";"4.1667";"50"
"B004V5FEHY";"7";"4.7143";"33"
"B004V5G1DA";"9";"4.2222";"38"
"B004V5HZS0";"5";"3.8000";"19"
"B004V5I0WK";"5";"3.8000";"19"
"B004V5I4MG";"7";"4.8571";"34"
"B004V9FYIY";"24";"4.4167";"106"
"B004V9G000";"11";"4.0909";"45"
"B004V9G5SC";"13";"4.0000";"52"
"B004V9GFJQ";"15";"4.0667";"61"
"B004V9HBL2";"17";"4.0588";"69"
"B004V9HDRE";"17";"4.2353";"72"
"B004V9HL7G";"8";"4.2500";"34"
"B004V9K5S8";"7";"4.4286";"31"
"B004V9K9PC";"10";"4.5000";"45"
"B004V9YG9M";"5";"4.4000";"22"
"B004VA20LM";"6";"4.5000";"27"
"B004VA3T6W";"6";"3.5000";"21"
"B004VA46Q4";"24";"4.2917";"103"
"B004VA4BRS";"8";"3.7500";"30"
"B004VB509U";"17";"4.1765";"71"
"B004VB5126";"11";"4.1818";"46"
"B004VB514O";"11";"3.4545";"38"
"B004VB532E";"5";"4.0000";"20"
"B004VB59MI";"8";"4.0000";"32"
"B004VB605S";"8";"4.5000";"36"
"B004VB8ITE";"35";"3.1143";"109"
"B004VBHB6K";"6";"4.3333";"26"
"B004VF67ZC";"5";"4.6000";"23"
"B004VF68JM";"19";"3.3158";"63"
"B004VF69LY";"72";"4.4583";"321"
"B004VF6AC2";"9";"3.8889";"35"
"B004VFNHKA";"14";"4.0000";"56"
"B004VFPDCU";"10";"3.9000";"39"
"B004VFTQEQ";"6";"4.1667";"25"
"B004VFUKIW";"5";"4.4000";"22"
"B004VGVVDY";"5";"3.0000";"15"
"B004VGW2M8";"12";"4.3333";"52"
"B004VMNMC6";"6";"3.1667";"19"
"B004VMNRSU";"5";"4.0000";"20"
"B004VMPLRU";"11";"4.5455";"50"
"B004VMPQHK";"20";"3.9500";"79"
"B004VMTS7E";"6";"4.5000";"27"
"B004VMUX5K";"10";"4.6000";"46"
"B004VMV476";"48";"2.9792";"143"
"B004VN2PRS";"20";"4.4000";"88"
"B004VN3CD4";"9";"4.7778";"43"
"B004VN3T50";"7";"4.7143";"33"
"B004VNLRJK";"23";"4.1304";"95"
"B004VNMUA0";"29";"3.9655";"115"
"B004VNQZYM";"32";"4.2188";"135"
"B004VNXY0K";"7";"5.0000";"35"
"B004VNY0SU";"6";"4.3333";"26"
"B004VO7NXI";"9";"4.5556";"41"
"B004VP3KHK";"17";"4.3529";"74"
"B004VS0RKU";"5";"4.2000";"21"
"B004VS2T7O";"14";"4.2857";"60"
"B004VS3DB0";"24";"4.2500";"102"
"B004VS3N6K";"5";"3.2000";"16"
"B004VS3RHA";"18";"4.5000";"81"
"B004VS440O";"7";"3.8571";"27"
"B004VS6WQI";"5";"3.8000";"19"
"B004VS72IK";"5";"4.4000";"22"
"B004VS751O";"19";"4.3684";"83"
"B004VS81HG";"5";"4.0000";"20"
"B004VS977E";"9";"4.1111";"37"
"B004VSTP30";"5";"4.0000";"20"
"B004VSYRUG";"7";"4.7143";"33"
"B004VT0RQ8";"10";"2.2000";"22"
"B004VT1CTE";"7";"4.4286";"31"
"B004VT3YZO";"7";"4.2857";"30"
"B004VT5M4U";"19";"4.2632";"81"
"B004VTCDYM";"42";"4.0000";"168"
"B004VTHHB6";"16";"3.8125";"61"
"B004VWKVKC";"6";"4.1667";"25"
"B004VWKXMS";"9";"4.3333";"39"
"B004VWLCKA";"5";"4.2000";"21"
"B004VWLG8S";"5";"3.8000";"19"
"B004VWMMUO";"49";"4.5510";"223"
"B004VWX3HU";"6";"4.5000";"27"
"B004VWX5DC";"37";"3.5946";"133"
"B004VXJUE4";"5";"4.6000";"23"
"B004VXK0NO";"12";"4.3333";"52"
"B004VXM0TQ";"15";"4.0667";"61"
"B004W0BR1U";"5";"4.0000";"20"
"B004W0BY7M";"7";"4.5714";"32"
"B004W0C520";"114";"3.8860";"443"
"B004W0C890";"10";"4.3000";"43"
"B004W0CMX2";"5";"5.0000";"25"
"B004W0CR7S";"12";"4.0833";"49"
"B004W0D31C";"10";"4.1000";"41"
"B004W0E3IY";"6";"5.0000";"30"
"B004W0IEU2";"9";"4.2222";"38"
"B004W0II3K";"14";"4.2857";"60"
"B004W0IJCU";"13";"4.0000";"52"
"B004W0IR68";"6";"4.3333";"26"
"B004W0ITZ2";"19";"4.0000";"76"
"B004W0JABY";"12";"4.4167";"53"
"B004W0JB0O";"21";"4.0952";"86"
"B004W0JBEK";"5";"4.8000";"24"
"B004W3FYAC";"11";"4.0909";"45"
"B004W3FZB0";"7";"4.8571";"34"
"B004W3GXTI";"6";"2.8333";"17"
"B004W3UD6C";"13";"3.8462";"50"
"B004W3UFHE";"7";"4.2857";"30"
"B004W48KXO";"6";"4.8333";"29"
"B004W48LZQ";"6";"4.6667";"28"
"B004W4M5FS";"18";"4.1111";"74"
"B004W4M7DI";"6";"4.1667";"25"
"B004W4M80U";"11";"4.3636";"48"
"B004W4MHQU";"9";"5.0000";"45"
"B004W4MLNY";"25";"4.0400";"101"
"B004W82MYI";"6";"4.5000";"27"
"B004W8D0H6";"7";"4.8571";"34"
"B004W8DA30";"20";"4.4000";"88"
"B004W8E9BW";"36";"4.2500";"153"
"B004W8EJTE";"5";"4.4000";"22"
"B004W8EJTY";"5";"4.4000";"22"
"B004W9BT5A";"5";"3.8000";"19"
"B004W9BTSM";"16";"4.5000";"72"
"B004W9BX7Y";"83";"3.7711";"313"
"B004W9CMII";"16";"4.1250";"66"
"B004W9M7I8";"20";"3.8500";"77"
"B004W9NIOU";"92";"4.1957";"386"
"B004W9NKHU";"6";"4.3333";"26"
"B004WBJ676";"12";"3.6667";"44"
"B004WBJ67Q";"14";"4.1429";"58"
"B004WDRXH4";"12";"3.8333";"46"
"B004WDYV4C";"6";"3.3333";"20"
"B004WDZSDK";"12";"5.0000";"60"
"B004WE06SQ";"5";"3.6000";"18"
"B004WE0IFM";"8";"3.2500";"26"
"B004WE76FC";"5";"3.6000";"18"
"B004WE7F7G";"5";"4.8000";"24"
"B004WE7NWI";"8";"2.8750";"23"
"B004WEKR1W";"69";"4.1304";"285"
"B004WEKR3K";"31";"3.2258";"100"
"B004WF2VQA";"6";"3.6667";"22"
"B004WF3GLO";"8";"3.2500";"26"
"B004WF453M";"17";"4.2353";"72"
"B004WF4MCG";"8";"3.6250";"29"
"B004WF4ZD2";"16";"3.8750";"62"
"B004WFISK8";"7";"3.7143";"26"
"B004WG2LD2";"7";"4.1429";"29"
"B004WG2NC6";"6";"3.8333";"23"
"B004WG36AY";"11";"4.3636";"48"
"B004WG4ARM";"9";"3.2222";"29"
"B004WG4D2O";"6";"4.0000";"24"
"B004WG5L66";"7";"4.8571";"34"
"B004WG5LEI";"24";"3.8333";"92"
"B004WG5M4W";"13";"4.0000";"52"
"B004WGUYCW";"22";"4.4091";"97"
"B004WGUYEU";"7";"4.1429";"29"
"B004WJOAC4";"8";"2.3750";"19"
"B004WKPLCG";"6";"5.0000";"30"
"B004WKR3PE";"6";"2.6667";"16"
"B004WKUEIM";"7";"4.0000";"28"
"B004WKUT46";"5";"4.2000";"21"
"B004WKUUIQ";"25";"4.8400";"121"
"B004WLCOPM";"5";"3.4000";"17"
"B004WLCOU2";"10";"3.8000";"38"
"B004WLO5QS";"6";"3.6667";"22"
"B004WLOB12";"9";"4.6667";"42"
"B004WLOBG2";"18";"4.2222";"76"
"B004WLOBR6";"5";"4.8000";"24"
"B004WLOGYE";"66";"4.0455";"267"
"B004WLOR9I";"7";"3.8571";"27"
"B004WOS1QU";"15";"4.4000";"66"
"B004WOVW0M";"23";"4.2174";"97"
"B004WOWQXY";"10";"4.9000";"49"
"B004WOWYZO";"24";"4.2917";"103"
"B004WOXF9I";"6";"4.8333";"29"
"B004WOXGJM";"19";"4.5263";"86"
"B004WOXR8W";"39";"4.1026";"160"
"B004WOY0W4";"18";"4.1667";"75"
"B004WOZ3CK";"6";"2.8333";"17"
"B004WP2JDK";"44";"4.5227";"199"
"B004WP2KFM";"5";"3.2000";"16"
"B004WP37F4";"5";"4.6000";"23"
"B004WP3EA2";"48";"4.1458";"199"
"B004WP56O4";"13";"3.8462";"50"
"B004WPEDDY";"9";"4.3333";"39"
"B004WPNCPY";"53";"4.1321";"219"
"B004WPNQ0K";"7";"4.2857";"30"
